Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[193.424, 131.739, 0.939657]","[194.382, 157.644, 0.910995]","[172.532, 156.677, 0.847395]","[170.57, 193.423, 0.880055]","[168.542, 219.278, 0.857698]","[212.352, 157.623, 0.854985]","[215.324, 190.465, 0.77429]","[217.303, 220.276, 0.880447]","[191.445, 216.289, 0.719336]","[179.471, 216.311, 0.75091]","[185.487, 266.99, 0.822405]","[187.497, 313.772, 0.840903]","[203.346, 216.312, 0.765135]","[202.319, 266.058, 0.833229]","[201.377, 313.738, 0.818374]","[187.48, 127.796, 0.888989]","[196.414, 126.811, 0.854403]","[181.526, 130.796, 0.859467]","[203.397, 130.76, 0.937062]","[196.424, 322.725, 0.655506]","[203.346, 321.759, 0.728334]","[200.388, 315.765, 0.588412]","[188.482, 323.692, 0.704337]","[184.479, 322.739, 0.693566]","[189.476, 316.736, 0.589635]"
"[193.427, 131.74, 0.940402]","[194.384, 157.652, 0.910549]","[172.538, 157.613, 0.846214]","[170.575, 193.429, 0.884282]","[168.546, 219.288, 0.860382]","[212.356, 157.636, 0.848549]","[215.315, 191.452, 0.786279]","[217.305, 220.277, 0.882422]","[191.452, 216.3, 0.722866]","[179.477, 217.268, 0.753381]","[185.489, 266.989, 0.821219]","[187.494, 313.772, 0.841873]","[203.351, 217.268, 0.766424]","[201.4, 266.058, 0.830461]","[201.378, 313.739, 0.818343]","[187.482, 127.798, 0.888666]","[196.415, 126.811, 0.853782]","[182.48, 130.794, 0.85974]","[203.395, 130.758, 0.935217]","[196.425, 322.727, 0.654373]","[203.347, 322.677, 0.726262]","[200.386, 315.766, 0.589584]","[188.482, 323.693, 0.706017]","[184.478, 322.74, 0.694206]","[189.471, 316.733, 0.591704]"
"[193.429, 131.729, 0.942857]","[194.383, 157.632, 0.914572]","[172.532, 156.676, 0.847789]","[170.57, 193.433, 0.882042]","[168.544, 219.286, 0.856164]","[213.306, 156.666, 0.856662]","[216.294, 190.43, 0.782901]","[217.306, 219.341, 0.881789]","[191.458, 216.283, 0.716823]","[179.477, 216.309, 0.749423]","[185.49, 266.988, 0.824582]","[187.497, 313.768, 0.838647]","[203.354, 216.298, 0.758789]","[201.403, 266.045, 0.83147]","[201.384, 313.736, 0.82021]","[187.486, 127.786, 0.88871]","[196.414, 126.797, 0.854807]","[182.49, 130.786, 0.85816]","[203.397, 130.749, 0.928177]","[196.431, 322.72, 0.657573]","[203.351, 321.755, 0.72992]","[200.392, 315.76, 0.595671]","[188.481, 322.76, 0.709014]","[184.476, 322.734, 0.697142]","[189.478, 315.794, 0.590474]"
"[193.427, 131.734, 0.941361]","[194.383, 157.636, 0.914023]","[172.531, 156.675, 0.848571]","[170.57, 193.422, 0.879103]","[168.548, 219.274, 0.857194]","[213.305, 156.67, 0.854681]","[216.276, 190.456, 0.777399]","[217.305, 219.344, 0.884163]","[191.448, 216.285, 0.717895]","[179.473, 216.304, 0.749827]","[186.412, 266.986, 0.829024]","[187.498, 313.769, 0.84023]","[203.346, 216.307, 0.761444]","[201.406, 266.05, 0.832479]","[201.384, 313.735, 0.820064]","[187.484, 127.793, 0.888643]","[196.414, 126.804, 0.854823]","[182.485, 130.792, 0.859618]","[203.397, 130.752, 0.932393]","[196.436, 322.718, 0.65333]","[203.355, 321.751, 0.726792]","[200.391, 315.759, 0.594942]","[188.482, 322.76, 0.711848]","[184.475, 322.732, 0.700773]","[190.432, 315.796, 0.592495]"
"[193.426, 131.74, 0.940397]","[194.383, 157.65, 0.910515]","[172.533, 157.615, 0.846833]","[170.571, 193.428, 0.881901]","[168.543, 219.278, 0.862542]","[212.357, 157.63, 0.850538]","[215.317, 192.42, 0.790502]","[217.302, 220.283, 0.880332]","[191.45, 216.301, 0.721898]","[179.473, 217.269, 0.751945]","[185.49, 266.988, 0.82076]","[187.494, 313.77, 0.841219]","[203.351, 217.271, 0.766125]","[201.404, 266.058, 0.830419]","[201.378, 313.737, 0.818168]","[187.481, 127.798, 0.888788]","[196.414, 126.811, 0.854691]","[182.48, 130.794, 0.859578]","[203.395, 130.757, 0.936523]","[196.426, 322.727, 0.654531]","[203.348, 321.761, 0.726708]","[200.385, 315.764, 0.589673]","[188.483, 323.692, 0.704723]","[184.479, 322.74, 0.693454]","[189.471, 316.733, 0.591813]"
"[193.451, 130.824, 0.941505]","[194.406, 157.628, 0.921621]","[172.558, 156.667, 0.842949]","[170.574, 193.436, 0.880078]","[168.573, 219.303, 0.856233]","[213.343, 156.668, 0.846347]","[217.259, 189.438, 0.795196]","[218.234, 219.326, 0.888313]","[192.44, 216.312, 0.728911]","[179.504, 217.277, 0.752373]","[186.419, 266.995, 0.827562]","[187.499, 313.771, 0.839578]","[203.374, 217.277, 0.759228]","[202.327, 266.06, 0.836751]","[201.384, 313.74, 0.820421]","[187.508, 127.774, 0.878823]","[196.443, 126.784, 0.842092]","[182.501, 130.781, 0.851979]","[203.428, 130.748, 0.911411]","[196.434, 322.722, 0.65449]","[203.354, 321.756, 0.727682]","[200.391, 315.764, 0.595027]","[188.481, 322.763, 0.710441]","[184.476, 322.735, 0.700343]","[190.433, 316.733, 0.590705]"
"[193.451, 130.824, 0.941545]","[194.41, 157.626, 0.922763]","[172.558, 156.667, 0.841546]","[170.573, 193.436, 0.879832]","[168.583, 219.302, 0.860879]","[214.299, 156.667, 0.845272]","[217.268, 189.463, 0.791454]","[218.238, 219.335, 0.886888]","[192.441, 216.311, 0.728726]","[179.504, 217.275, 0.7524]","[186.417, 266.995, 0.827854]","[187.499, 313.772, 0.838034]","[203.373, 217.276, 0.758638]","[202.322, 266.055, 0.83363]","[201.385, 313.742, 0.820733]","[187.509, 126.821, 0.876865]","[196.443, 126.784, 0.841216]","[182.504, 130.784, 0.850608]","[203.426, 130.751, 0.913294]","[196.433, 322.724, 0.654284]","[203.353, 321.758, 0.727302]","[200.392, 315.767, 0.593901]","[188.485, 322.763, 0.706544]","[184.479, 322.736, 0.697639]","[190.432, 316.735, 0.58774]"
"[193.434, 131.727, 0.942522]","[194.39, 157.632, 0.91731]","[172.54, 156.674, 0.844397]","[170.571, 193.422, 0.880032]","[168.549, 219.269, 0.86272]","[213.322, 156.668, 0.852001]","[216.306, 190.447, 0.78401]","[217.313, 219.343, 0.88077]","[192.419, 216.295, 0.722725]","[179.49, 216.316, 0.753558]","[185.494, 266.986, 0.826372]","[187.499, 313.768, 0.839462]","[203.36, 216.311, 0.760635]","[201.406, 266.042, 0.830944]","[201.383, 313.735, 0.819352]","[187.491, 127.785, 0.885842]","[196.42, 126.791, 0.853018]","[182.494, 130.79, 0.853977]","[203.404, 130.746, 0.922867]","[196.434, 322.718, 0.657219]","[203.353, 321.752, 0.729752]","[200.39, 315.759, 0.594754]","[188.48, 322.758, 0.712349]","[184.475, 322.731, 0.700355]","[190.433, 315.795, 0.591728]"
"[193.44, 130.826, 0.942727]","[194.396, 157.633, 0.917346]","[172.545, 156.675, 0.84102]","[170.573, 193.442, 0.879838]","[168.554, 219.293, 0.853866]","[213.331, 156.67, 0.848352]","[216.301, 190.437, 0.781942]","[217.319, 219.337, 0.885556]","[192.431, 216.304, 0.726797]","[179.495, 217.274, 0.754437]","[185.494, 266.997, 0.82511]","[187.497, 313.77, 0.8416]","[203.37, 216.319, 0.759529]","[202.32, 266.057, 0.837098]","[201.383, 313.737, 0.821067]","[187.498, 127.776, 0.883358]","[196.431, 126.789, 0.848036]","[182.494, 130.785, 0.850731]","[203.417, 130.749, 0.918292]","[196.432, 322.719, 0.657098]","[203.351, 321.754, 0.729633]","[200.391, 315.761, 0.596676]","[188.479, 322.759, 0.713019]","[184.475, 322.733, 0.700626]","[190.433, 316.731, 0.592395]"
"[194.378, 130.82, 0.944194]","[194.429, 157.635, 0.922761]","[172.573, 156.675, 0.833771]","[170.588, 194.375, 0.884809]","[169.546, 219.319, 0.859954]","[215.291, 156.676, 0.838046]","[217.288, 190.432, 0.794991]","[218.246, 219.329, 0.888681]","[193.405, 217.278, 0.743983]","[179.532, 217.289, 0.751969]","[186.417, 267, 0.826791]","[187.495, 313.768, 0.840646]","[203.392, 217.299, 0.762953]","[202.322, 266.067, 0.835984]","[201.382, 313.742, 0.816127]","[187.521, 126.817, 0.872398]","[197.392, 125.831, 0.835583]","[183.466, 130.784, 0.848041]","[204.354, 130.747, 0.903206]","[196.431, 322.731, 0.665999]","[203.357, 322.677, 0.734729]","[200.383, 315.771, 0.589429]","[188.465, 323.701, 0.722553]","[184.456, 322.744, 0.70588]","[190.432, 315.794, 0.596408]"
"[235.214, 133.755, 0.905402]","[219.293, 155.678, 0.921873]","[200.403, 155.659, 0.840649]","[167.581, 156.675, 0.691464]","[135.735, 161.578, 0.814685]","[239.174, 155.68, 0.821691]","[271.994, 153.65, 0.651974]","[301.848, 147.738, 0.755236]","[219.333, 218.32, 0.79893]","[208.35, 219.255, 0.738759]","[200.388, 268.048, 0.769471]","[187.52, 314.758, 0.879528]","[234.181, 218.32, 0.778908]","[244.145, 266.998, 0.833762]","[261.042, 313.778, 0.808996]","[232.217, 130.778, 0.904917]","[235.15, 130.736, 0.117561]","[218.27, 132.768, 0.915289]",[],"[260.089, 325.7, 0.686609]","[267.051, 322.742, 0.757399]","[262.067, 315.786, 0.612711]","[188.489, 325.705, 0.734294]","[182.496, 323.71, 0.756743]","[188.454, 317.759, 0.679378]"
"[228.235, 132.758, 0.906478]","[212.337, 155.617, 0.895816]","[194.419, 155.638, 0.849436]","[162.587, 162.555, 0.701819]","[130.737, 163.586, 0.87507]","[233.206, 154.673, 0.832756]","[264.021, 148.713, 0.681835]","[296.844, 146.704, 0.799057]","[216.292, 217.308, 0.73835]","[202.424, 218.278, 0.77449]","[197.418, 268.04, 0.779721]","[188.456, 314.755, 0.861165]","[227.275, 217.282, 0.742194]","[243.111, 266.024, 0.863427]","[261.051, 313.765, 0.804219]","[225.263, 130.74, 0.925371]","[227.246, 130.715, 0.104568]","[211.3, 131.815, 0.941303]",[],"[260.084, 325.691, 0.70294]","[267.055, 322.733, 0.773274]","[263.048, 315.768, 0.634708]","[188.456, 325.704, 0.723013]","[181.52, 323.705, 0.751951]","[189.446, 317.747, 0.66144]"
"[234.225, 132.797, 0.918376]","[218.325, 155.658, 0.932286]","[199.402, 155.665, 0.824761]","[165.6, 160.61, 0.640254]","[133.756, 162.546, 0.822498]","[236.228, 155.638, 0.846487]","[267.059, 151.658, 0.651895]","[298.813, 147.676, 0.864205]","[219.274, 218.314, 0.825059]","[207.342, 219.263, 0.737028]","[200.392, 268.028, 0.77529]","[188.442, 314.764, 0.873103]","[233.19, 218.302, 0.75522]","[243.192, 266.99, 0.855427]","[261.045, 313.783, 0.812333]","[229.242, 130.775, 0.903483]","[234.187, 130.742, 0.176483]","[217.294, 132.772, 0.897053]",[],"[260.09, 326.676, 0.688396]","[267.052, 322.755, 0.758941]","[263.036, 315.788, 0.616964]","[188.476, 325.701, 0.733163]","[182.488, 323.705, 0.760595]","[188.471, 317.764, 0.674403]"
"[220.308, 131.751, 0.923251]","[205.348, 154.626, 0.878143]","[186.486, 154.642, 0.843972]","[153.628, 155.641, 0.727723]","[121.839, 155.604, 0.858693]","[225.265, 154.611, 0.825581]","[254.11, 147.72, 0.717636]","[286.896, 142.722, 0.74889]","[209.33, 218.279, 0.787998]","[195.411, 218.325, 0.785331]","[194.45, 267.061, 0.837438]","[187.523, 314.751, 0.867889]","[220.281, 217.302, 0.749865]","[239.169, 265.004, 0.769324]","[261.052, 310.78, 0.755807]","[218.257, 128.787, 0.896426]","[219.343, 129.746, 0.0845612]","[203.386, 130.826, 0.953478]",[],"[260.074, 324.724, 0.697316]","[267.062, 322.697, 0.74733]","[264.05, 313.752, 0.645533]","[188.46, 326.684, 0.72851]","[182.485, 323.731, 0.747133]","[189.439, 317.733, 0.670436]"
"[219.335, 130.787, 0.943519]","[203.419, 154.61, 0.906306]","[186.425, 154.617, 0.832043]","[152.646, 155.636, 0.721772]","[120.844, 155.604, 0.85223]","[224.241, 154.593, 0.804435]","[254.089, 148.664, 0.699548]","[288.885, 145.685, 0.728299]","[207.353, 218.265, 0.76177]","[194.434, 218.313, 0.79369]","[194.416, 268.009, 0.831491]","[187.519, 314.746, 0.870064]","[219.309, 217.293, 0.77367]","[237.179, 264.056, 0.783207]","[260.096, 310.772, 0.76372]","[217.289, 126.799, 0.865041]","[219.316, 127.794, 0.115073]","[202.407, 130.796, 0.961725]",[],"[260.067, 324.711, 0.707863]","[267.044, 322.685, 0.758569]","[264.046, 313.746, 0.667056]","[188.447, 326.688, 0.732015]","[181.519, 323.735, 0.746837]","[189.451, 316.776, 0.668104]"
"[199.381, 130.745, 0.893937]","[195.399, 155.695, 0.933766]","[176.5, 155.7, 0.83978]","[170.57, 192.413, 0.85321]","[163.639, 218.269, 0.87297]","[216.294, 155.674, 0.875328]","[219.329, 187.474, 0.870256]","[226.265, 219.271, 0.898517]","[194.472, 215.314, 0.761941]","[182.5, 215.316, 0.696801]","[186.482, 266.045, 0.838721]","[187.453, 313.764, 0.859745]","[207.363, 215.321, 0.686036]","[204.401, 266.035, 0.810995]","[203.393, 313.756, 0.852356]","[194.422, 124.831, 0.914569]","[202.425, 124.814, 0.926911]","[186.457, 129.798, 0.906078]","[208.355, 129.8, 0.613468]","[203.408, 323.699, 0.763206]","[210.363, 322.682, 0.813336]","[202.366, 317.73, 0.666557]","[188.492, 323.734, 0.710396]","[182.504, 322.766, 0.708853]","[189.442, 316.746, 0.652089]"
"[195.474, 130.778, 0.924695]","[195.375, 156.636, 0.931441]","[175.53, 156.632, 0.835532]","[171.516, 193.4, 0.866247]","[167.58, 218.327, 0.84596]","[215.305, 155.697, 0.856811]","[219.244, 188.489, 0.848106]","[223.274, 219.315, 0.826651]","[194.448, 215.292, 0.764014]","[182.477, 215.296, 0.689628]","[186.493, 266.009, 0.840487]","[187.471, 313.729, 0.853453]","[206.355, 215.296, 0.692317]","[203.419, 266.015, 0.83138]","[202.397, 313.729, 0.853418]","[193.404, 125.809, 0.866173]","[202.322, 125.791, 0.878027]","[186.414, 130.736, 0.898029]","[206.353, 129.804, 0.796325]","[202.339, 323.715, 0.724719]","[208.344, 322.717, 0.767722]","[201.371, 315.793, 0.618887]","[189.473, 323.7, 0.729325]","[183.497, 322.739, 0.736226]","[188.488, 315.778, 0.652161]"
"[209.3, 130.731, 0.90099]","[196.408, 154.658, 0.915322]","[178.464, 154.642, 0.874522]","[161.62, 179.56, 0.841191]","[139.756, 208.353, 0.843283]","[217.303, 154.675, 0.907557]","[235.204, 179.544, 0.854366]","[255.103, 204.381, 0.800007]","[196.444, 216.311, 0.762648]","[186.433, 217.276, 0.76242]","[187.423, 268.026, 0.837089]","[187.492, 314.746, 0.887853]","[210.351, 216.298, 0.775884]","[216.317, 266.04, 0.814439]","[219.275, 313.733, 0.879584]","[202.42, 124.818, 0.94463]","[210.318, 124.806, 0.889286]","[190.444, 129.77, 0.862093]",[],"[228.258, 321.727, 0.797804]","[233.2, 319.729, 0.769718]","[216.307, 318.745, 0.745239]","[187.499, 325.685, 0.774282]","[181.508, 323.72, 0.763841]","[191.427, 317.76, 0.676368]"
"[217.266, 130.743, 0.926012]","[201.389, 154.599, 0.895219]","[179.544, 154.588, 0.832169]","[150.665, 163.61, 0.770906]","[116.89, 175.518, 0.775642]","[219.327, 154.61, 0.864518]","[250.081, 161.595, 0.776241]","[281.936, 168.559, 0.816086]","[202.353, 217.308, 0.820279]","[188.468, 218.271, 0.761552]","[189.436, 268.029, 0.800119]","[187.485, 314.753, 0.895534]","[212.364, 217.273, 0.747141]","[228.233, 263.034, 0.796511]","[245.168, 310.764, 0.771768]","[211.318, 124.841, 0.934238]","[217.287, 124.849, 0.194476]","[196.449, 130.746, 0.91407]",[],"[256.096, 321.685, 0.783166]","[259.049, 316.763, 0.791384]","[243.177, 314.804, 0.762373]","[187.515, 326.704, 0.752614]","[181.507, 324.699, 0.753266]","[189.449, 317.747, 0.667948]"
"[210.317, 130.74, 0.953631]","[196.436, 154.658, 0.9096]","[178.484, 154.647, 0.879093]","[156.663, 178.538, 0.839548]","[132.75, 202.366, 0.859615]","[218.275, 154.666, 0.921587]","[240.16, 177.537, 0.810368]","[262.039, 199.395, 0.798744]","[197.414, 217.296, 0.762894]","[186.456, 218.255, 0.78249]","[187.459, 268.006, 0.848036]","[187.494, 314.743, 0.897532]","[210.377, 217.284, 0.784226]","[218.332, 266.006, 0.872956]","[226.2, 313.739, 0.86565]","[203.434, 124.834, 0.914749]","[211.289, 124.818, 0.824233]","[193.405, 129.789, 0.89043]",[],"[236.182, 321.703, 0.786917]","[238.19, 317.756, 0.74211]","[220.305, 319.731, 0.761119]","[188.466, 325.69, 0.752914]","[182.493, 323.726, 0.754617]","[189.477, 316.778, 0.68059]"
"[212.319, 130.732, 0.927515]","[199.389, 154.64, 0.876542]","[178.527, 154.627, 0.863825]","[152.651, 171.553, 0.829555]","[122.808, 190.444, 0.827427]","[219.283, 154.653, 0.903293]","[246.147, 170.521, 0.787009]","[275.96, 186.498, 0.844213]","[200.376, 217.305, 0.763524]","[187.421, 218.266, 0.788532]","[187.501, 268.029, 0.830036]","[187.489, 314.752, 0.895857]","[211.351, 217.289, 0.781789]","[225.233, 265.025, 0.814213]","[235.208, 311.783, 0.841111]","[209.323, 124.831, 0.894045]","[212.32, 124.825, 0.393711]","[194.458, 130.726, 0.947298]",[],"[245.151, 321.669, 0.742612]","[250.1, 316.762, 0.751792]","[234.154, 317.728, 0.738108]","[188.455, 325.71, 0.749342]","[182.475, 323.739, 0.755221]","[189.467, 317.749, 0.691658]"
"[194.464, 130.796, 0.946212]","[194.454, 156.675, 0.923322]","[174.527, 156.66, 0.824129]","[170.602, 193.429, 0.879513]","[169.576, 219.292, 0.891341]","[215.299, 156.646, 0.8479]","[218.253, 189.459, 0.838847]","[218.318, 219.29, 0.906671]","[194.377, 217.283, 0.760469]","[179.566, 217.289, 0.741232]","[186.467, 267.015, 0.846453]","[187.491, 313.738, 0.846025]","[204.382, 217.308, 0.733047]","[202.394, 267.013, 0.871975]","[201.393, 313.754, 0.829207]","[189.471, 125.818, 0.843637]","[200.373, 125.795, 0.8413]","[184.491, 130.765, 0.860157]","[205.35, 130.738, 0.85797]","[196.435, 323.69, 0.714276]","[203.381, 322.719, 0.795669]","[200.386, 316.735, 0.595782]","[188.444, 322.759, 0.744731]","[183.476, 322.724, 0.726989]","[189.466, 315.784, 0.611673]"
"[203.356, 130.73, 0.950236]","[195.439, 155.599, 0.941858]","[177.484, 155.614, 0.865821]","[164.624, 186.485, 0.859647]","[154.634, 214.331, 0.858647]","[217.266, 154.685, 0.900476]","[227.206, 186.422, 0.868463]","[240.165, 215.307, 0.785238]","[195.445, 216.307, 0.779391]","[185.435, 217.266, 0.719792]","[186.492, 267.058, 0.839908]","[187.48, 314.72, 0.871058]","[209.345, 216.292, 0.732479]","[210.323, 266.995, 0.836319]","[211.304, 313.753, 0.841005]","[198.412, 124.816, 0.880357]","[205.373, 124.818, 0.876068]","[187.454, 129.763, 0.919717]",[],"[216.293, 322.678, 0.728354]","[220.267, 320.738, 0.752862]","[207.365, 318.721, 0.65365]","[188.456, 324.691, 0.748159]","[182.487, 323.69, 0.741793]","[189.468, 317.735, 0.676137]"
"[218.32, 130.767, 0.965867]","[203.339, 153.668, 0.915801]","[183.49, 153.672, 0.797062]","[148.665, 155.691, 0.753093]","[116.84, 157.654, 0.799425]","[221.298, 153.666, 0.807824]","[253.105, 151.676, 0.65413]","[284.918, 148.676, 0.746104]","[204.359, 218.25, 0.79547]","[193.411, 218.288, 0.760559]","[193.431, 268.001, 0.818289]","[187.509, 314.745, 0.885004]","[218.302, 217.302, 0.793315]","[235.169, 264.055, 0.821535]","[258.101, 309.794, 0.787676]","[213.347, 125.814, 0.856984]","[218.319, 127.776, 0.20203]","[201.39, 130.768, 0.942847]",[],"[261.043, 324.702, 0.68218]","[267.006, 321.723, 0.75423]","[259.095, 313.77, 0.631988]","[188.441, 326.685, 0.753678]","[181.514, 323.741, 0.761032]","[189.462, 317.737, 0.677849]"
"[194.416, 130.807, 0.944361]","[194.451, 157.629, 0.91977]","[173.544, 156.67, 0.824381]","[171.509, 193.435, 0.879748]","[169.573, 219.292, 0.881921]","[215.316, 156.672, 0.83965]","[217.315, 190.429, 0.810418]","[218.265, 219.331, 0.894871]","[193.447, 217.282, 0.760622]","[179.558, 217.276, 0.74385]","[186.446, 267.002, 0.841986]","[187.48, 313.748, 0.839198]","[203.432, 218.252, 0.753697]","[202.344, 266.988, 0.852437]","[201.363, 313.727, 0.802987]","[188.475, 126.787, 0.856365]","[198.392, 125.805, 0.830935]","[183.504, 130.774, 0.851247]","[204.383, 130.727, 0.879893]","[196.428, 322.732, 0.675007]","[203.359, 322.678, 0.742122]","[199.402, 315.761, 0.578143]","[188.445, 323.694, 0.727293]","[183.476, 322.735, 0.707978]","[189.455, 315.785, 0.598452]"
"[217.302, 130.748, 0.940819]","[202.346, 153.671, 0.911608]","[180.54, 154.591, 0.813187]","[150.662, 162.575, 0.767848]","[115.892, 169.551, 0.829395]","[220.274, 153.667, 0.845899]","[251.078, 155.69, 0.781227]","[282.926, 160.589, 0.823282]","[202.428, 217.313, 0.82829]","[190.43, 218.285, 0.742327]","[191.44, 268, 0.787566]","[187.494, 314.751, 0.892173]","[216.293, 217.286, 0.735131]","[232.196, 264.017, 0.764913]","[251.098, 308.811, 0.816612]","[211.361, 124.843, 0.923217]","[217.297, 124.84, 0.154229]","[198.405, 130.736, 0.901821]",[],"[259.044, 322.695, 0.807437]","[264.024, 319.742, 0.759682]","[250.143, 314.743, 0.727782]","[187.506, 327.667, 0.76103]","[181.502, 324.701, 0.757244]","[189.457, 317.748, 0.675245]"
"[194.396, 130.812, 0.946802]","[194.444, 157.633, 0.922363]","[173.533, 156.668, 0.82919]","[170.598, 193.451, 0.884474]","[169.566, 219.316, 0.870777]","[215.312, 156.676, 0.838869]","[217.3, 190.459, 0.800563]","[218.265, 219.339, 0.891615]","[193.44, 216.318, 0.746763]","[179.551, 217.269, 0.739088]","[186.424, 266.054, 0.826673]","[187.486, 313.759, 0.840347]","[203.425, 217.294, 0.746179]","[202.336, 266.044, 0.845062]","[201.373, 313.739, 0.814004]","[188.454, 126.804, 0.866487]","[197.412, 125.813, 0.834212]","[183.49, 130.783, 0.852196]","[204.371, 130.73, 0.889471]","[196.43, 322.733, 0.66628]","[203.359, 322.68, 0.733886]","[200.369, 315.766, 0.586275]","[188.457, 322.763, 0.719837]","[183.494, 322.733, 0.700488]","[189.465, 315.786, 0.599428]"
